,SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE
419874,50,41,3,Oregon,Benton County,2016,12,5352,2503,2849
419875,50,41,3,Oregon,Benton County,2016,13,5654,2669,2985
419876,50,41,3,Oregon,Benton County,2016,14,5030,2548,2482
419877,50,41,3,Oregon,Benton County,2016,15,3157,1514,1643
419878,50,41,3,Oregon,Benton County,2016,16,2103,963,1140
419879,50,41,3,Oregon,Benton County,2016,17,1474,656,818
419880,50,41,3,Oregon,Benton County,2016,18,1764,684,1080
420052,50,41,5,Oregon,Clackamas County,2016,0,406680,199991,206689
420053,50,41,5,Oregon,Clackamas County,2016,1,22234,11345,10889
420054,50,41,5,Oregon,Clackamas County,2016,2,24512,12693,11819
420055,50,41,5,Oregon,Clackamas County,2016,3,25823,13142,12681
420056,50,41,5,Oregon,Clackamas County,2016,4,25358,13086,12272
420057,50,41,5,Oregon,Clackamas County,2016,5,22679,11607,11072
420058,50,41,5,Oregon,Clackamas County,2016,6,24291,12338,11953
420059,50,41,5,Oregon,Clackamas County,2016,7,25177,12445,12732
420060,50,41,5,Oregon,Clackamas County,2016,8,26599,13083,13516
420061,50,41,5,Oregon,Clackamas County,2016,9,25634,12740,12894
420062,50,41,5,Oregon,Clackamas County,2016,10,27846,13813,14033
420063,50,41,5,Oregon,Clackamas County,2016,11,28594,14113,14481
420064,50,41,5,Oregon,Clackamas County,2016,12,30273,14666,15607
420065,50,41,5,Oregon,Clackamas County,2016,13,28660,13786,14874
420066,50,41,5,Oregon,Clackamas County,2016,14,25511,12129,13382
420067,50,41,5,Oregon,Clackamas County,2016,15,16907,7982,8925
420068,50,41,5,Oregon,Clackamas County,2016,16,10987,5078,5909
420069,50,41,5,Oregon,Clackamas County,2016,17,6989,2961,4028
420070,50,41,5,Oregon,Clackamas County,2016,18,8606,2984,5622
420242,50,41,7,Oregon,Clatsop County,2016,0,38637,19089,19548
420243,50,41,7,Oregon,Clatsop County,2016,1,2087,1055,1032
420244,50,41,7,Oregon,Clatsop County,2016,2,2094,1009,1085
420245,50,41,7,Oregon,Clatsop County,2016,3,2035,1032,1003
420246,50,41,7,Oregon,Clatsop County,2016,4,2179,1119,1060
420247,50,41,7,Oregon,Clatsop County,2016,5,2184,1203,981
420248,50,41,7,Oregon,Clatsop County,2016,6,2384,1230,1154
420249,50,41,7,Oregon,Clatsop County,2016,7,2355,1162,1193
420250,50,41,7,Oregon,Clatsop County,2016,8,2372,1201,1171
420251,50,41,7,Oregon,Clatsop County,2016,9,2032,1018,1014
420252,50,41,7,Oregon,Clatsop County,2016,10,2143,1081,1062
420253,50,41,7,Oregon,Clatsop County,2016,11,2486,1201,1285
420254,50,41,7,Oregon,Clatsop County,2016,12,2974,1461,1513
420255,50,41,7,Oregon,Clatsop County,2016,13,3279,1531,1748
420256,50,41,7,Oregon,Clatsop County,2016,14,3118,1544,1574
420257,50,41,7,Oregon,Clatsop County,2016,15,1977,943,1034
420258,50,41,7,Oregon,Clatsop County,2016,16,1269,641,628
420259,50,41,7,Oregon,Clatsop County,2016,17,837,365,472
420260,50,41,7,Oregon,Clatsop County,2016,18,832,293,539
420432,50,41,9,Oregon,Columbia County,2016,0,50886,25433,25453
420433,50,41,9,Oregon,Columbia County,2016,1,2692,1379,1313
420434,50,41,9,Oregon,Columbia County,2016,2,2969,1554,1415
420435,50,41,9,Oregon,Columbia County,2016,3,3165,1615,1550
420436,50,41,9,Oregon,Columbia County,2016,4,3253,1702,1551
420437,50,41,9,Oregon,Columbia County,2016,5,2605,1361,1244
420438,50,41,9,Oregon,Columbia County,2016,6,2864,1427,1437
420439,50,41,9,Oregon,Columbia County,2016,7,2784,1372,1412
420440,50,41,9,Oregon,Columbia County,2016,8,3177,1593,1584
420441,50,41,9,Oregon,Columbia County,2016,9,3004,1521,1483
420442,50,41,9,Oregon,Columbia County,2016,10,3583,1787,1796
420443,50,41,9,Oregon,Columbia County,2016,11,3640,1830,1810
420444,50,41,9,Oregon,Columbia County,2016,12,4085,2018,2067
420445,50,41,9,Oregon,Columbia County,2016,13,3852,1907,1945
420446,50,41,9,Oregon,Columbia County,2016,14,3463,1695,1768
420447,50,41,9,Oregon,Columbia County,2016,15,2339,1184,1155
420448,50,41,9,Oregon,Columbia County,2016,16,1536,735,801
420449,50,41,9,Oregon,Columbia County,2016,17,926,415,511
420450,50,41,9,Oregon,Columbia County,2016,18,949,338,611
420622,50,41,11,Oregon,Coos County,2016,0,63375,31229,32146
420623,50,41,11,Oregon,Coos County,2016,1,3130,1615,1515
420624,50,41,11,Oregon,Coos County,2016,2,3245,1597,1648
420625,50,41,11,Oregon,Coos County,2016,3,3325,1663,1662
420626,50,41,11,Oregon,Coos County,2016,4,3216,1654,1562
420627,50,41,11,Oregon,Coos County,2016,5,3186,1579,1607
420628,50,41,11,Oregon,Coos County,2016,6,3554,1822,1732
420629,50,41,11,Oregon,Coos County,2016,7,3444,1756,1688
420630,50,41,11,Oregon,Coos County,2016,8,3360,1708,1652
420631,50,41,11,Oregon,Coos County,2016,9,3116,1542,1574
420632,50,41,11,Oregon,Coos County,2016,10,3378,1733,1645
420633,50,41,11,Oregon,Coos County,2016,11,4089,1980,2109
420634,50,41,11,Oregon,Coos County,2016,12,5058,2358,2700
420635,50,41,11,Oregon,Coos County,2016,13,5559,2705,2854
420636,50,41,11,Oregon,Coos County,2016,14,5281,2571,2710
420637,50,41,11,Oregon,Coos County,2016,15,3876,1876,2000
420638,50,41,11,Oregon,Coos County,2016,16,2914,1424,1490
420639,50,41,11,Oregon,Coos County,2016,17,1921,918,1003
420640,50,41,11,Oregon,Coos County,2016,18,1723,728,995
420812,50,41,13,Oregon,Crook County,2016,0,22344,11092,11252
420813,50,41,13,Oregon,Crook County,2016,1,1136,580,556
420814,50,41,13,Oregon,Crook County,2016,2,1237,615,622
420815,50,41,13,Oregon,Crook County,2016,3,1218,635,583
420816,50,41,13,Oregon,Crook County,2016,4,1213,629,584
420817,50,41,13,Oregon,Crook County,2016,5,1028,524,504
420818,50,41,13,Oregon,Crook County,2016,6,1130,567,563
420819,50,41,13,Oregon,Crook County,2016,7,1148,591,557
420820,50,41,13,Oregon,Crook County,2016,8,1189,552,637
420821,50,41,13,Oregon,Crook County,2016,9,1196,598,598
420822,50,41,13,Oregon,Crook County,2016,10,1232,589,643
420823,50,41,13,Oregon,Crook County,2016,11,1437,689,748
420824,50,41,13,Oregon,Crook County,2016,12,1798,867,931
420825,50,41,13,Oregon,Crook County,2016,13,1966,949,1017
420826,50,41,13,Oregon,Crook County,2016,14,1994,985,1009
420827,50,41,13,Oregon,Crook County,2016,15,1391,714,677
420828,50,41,13,Oregon,Crook County,2016,16,983,526,457
420829,50,41,13,Oregon,Crook County,2016,17,545,255,290
420830,50,41,13,Oregon,Crook County,2016,18,503,227,276
421002,50,41,15,Oregon,Curry County,2016,0,22588,11100,11488
421003,50,41,15,Oregon,Curry County,2016,1,920,458,462
421004,50,41,15,Oregon,Curry County,2016,2,925,491,434
421005,50,41,15,Oregon,Curry County,2016,3,925,488,437
421006,50,41,15,Oregon,Curry County,2016,4,931,507,424
421007,50,41,15,Oregon,Curry County,2016,5,834,458,376
421008,50,41,15,Oregon,Curry County,2016,6,991,514,477
421009,50,41,15,Oregon,Curry County,2016,7,962,462,500
421010,50,41,15,Oregon,Curry County,2016,8,952,458,494
421011,50,41,15,Oregon,Curry County,2016,9,945,472,473
421012,50,41,15,Oregon,Curry County,2016,10,1123,553,570
421013,50,41,15,Oregon,Curry County,2016,11,1521,708,813
421014,50,41,15,Oregon,Curry County,2016,12,1889,891,998
421015,50,41,15,Oregon,Curry County,2016,13,2363,1128,1235
421016,50,41,15,Oregon,Curry County,2016,14,2461,1203,1258
421017,50,41,15,Oregon,Curry County,2016,15,1909,938,971
421018,50,41,15,Oregon,Curry County,2016,16,1331,662,669
421019,50,41,15,Oregon,Curry County,2016,17,842,402,440
421020,50,41,15,Oregon,Curry County,2016,18,764,307,457
421192,50,41,17,Oregon,Deschutes County,2016,0,180675,89234,91441
421193,50,41,17,Oregon,Deschutes County,2016,1,9449,4842,4607
421194,50,41,17,Oregon,Deschutes County,2016,2,10507,5374,5133
421195,50,41,17,Oregon,Deschutes County,2016,3,11081,5750,5331
421196,50,41,17,Oregon,Deschutes County,2016,4,10105,5251,4854
421197,50,41,17,Oregon,Deschutes County,2016,5,9087,4606,4481
421198,50,41,17,Oregon,Deschutes County,2016,6,11124,5641,5483
421199,50,41,17,Oregon,Deschutes County,2016,7,11865,5901,5964
421200,50,41,17,Oregon,Deschutes County,2016,8,11799,5839,5960
421201,50,41,17,Oregon,Deschutes County,2016,9,11453,5787,5666
421202,50,41,17,Oregon,Deschutes County,2016,10,12014,5943,6071
421203,50,41,17,Oregon,Deschutes County,2016,11,11380,5452,5928
421204,50,41,17,Oregon,Deschutes County,2016,12,12820,6054,6766
421205,50,41,17,Oregon,Deschutes County,2016,13,13670,6361,7309
421206,50,41,17,Oregon,Deschutes County,2016,14,13038,6365,6673
421207,50,41,17,Oregon,Deschutes County,2016,15,8945,4430,4515
421208,50,41,17,Oregon,Deschutes County,2016,16,5606,2771,2835
421209,50,41,17,Oregon,Deschutes County,2016,17,3272,1547,1725
421210,50,41,17,Oregon,Deschutes County,2016,18,3460,1320,2140
421382,50,41,19,Oregon,Douglas County,2016,0,108100,53242,54858
421383,50,41,19,Oregon,Douglas County,2016,1,5715,2910,2805
421384,50,41,19,Oregon,Douglas County,2016,2,5758,2934,2824
421385,50,41,19,Oregon,Douglas County,2016,3,5847,2957,2890
421386,50,41,19,Oregon,Douglas County,2016,4,5722,2968,2754
421387,50,41,19,Oregon,Douglas County,2016,5,5389,2807,2582
421388,50,41,19,Oregon,Douglas County,2016,6,6039,2998,3041
421389,50,41,19,Oregon,Douglas County,2016,7,5763,2854,2909
421390,50,41,19,Oregon,Douglas County,2016,8,5812,2948,2864
421391,50,41,19,Oregon,Douglas County,2016,9,5282,2650,2632
421392,50,41,19,Oregon,Douglas County,2016,10,6030,2961,3069
421393,50,41,19,Oregon,Douglas County,2016,11,6993,3400,3593
421394,50,41,19,Oregon,Douglas County,2016,12,8362,3988,4374
421395,50,41,19,Oregon,Douglas County,2016,13,8825,4283,4542
421396,50,41,19,Oregon,Douglas County,2016,14,8624,4184,4440
421397,50,41,19,Oregon,Douglas County,2016,15,6561,3273,3288
421398,50,41,19,Oregon,Douglas County,2016,16,4759,2317,2442
421399,50,41,19,Oregon,Douglas County,2016,17,3213,1478,1735
421400,50,41,19,Oregon,Douglas County,2016,18,3406,1332,2074
421572,50,41,21,Oregon,Gilliam County,2016,0,1859,945,914
421573,50,41,21,Oregon,Gilliam County,2016,1,102,45,57
421574,50,41,21,Oregon,Gilliam County,2016,2,115,62,53
421575,50,41,21,Oregon,Gilliam County,2016,3,88,50,38
421576,50,41,21,Oregon,Gilliam County,2016,4,94,55,39
421577,50,41,21,Oregon,Gilliam County,2016,5,73,48,25
421578,50,41,21,Oregon,Gilliam County,2016,6,62,31,31
421579,50,41,21,Oregon,Gilliam County,2016,7,86,48,38
421580,50,41,21,Oregon,Gilliam County,2016,8,112,56,56
421581,50,41,21,Oregon,Gilliam County,2016,9,84,34,50
421582,50,41,21,Oregon,Gilliam County,2016,10,91,48,43
421583,50,41,21,Oregon,Gilliam County,2016,11,119,55,64
421584,50,41,21,Oregon,Gilliam County,2016,12,165,90,75
421585,50,41,21,Oregon,Gilliam County,2016,13,163,78,85
421586,50,41,21,Oregon,Gilliam County,2016,14,164,98,66
421587,50,41,21,Oregon,Gilliam County,2016,15,93,44,49
421588,50,41,21,Oregon,Gilliam County,2016,16,105,48,57
421589,50,41,21,Oregon,Gilliam County,2016,17,56,25,31
421590,50,41,21,Oregon,Gilliam County,2016,18,87,30,57
421762,50,41,23,Oregon,Grant County,2016,0,7184,3610,3574
421763,50,41,23,Oregon,Grant County,2016,1,349,189,160
421764,50,41,23,Oregon,Grant County,2016,2,371,194,177
421765,50,41,23,Oregon,Grant County,2016,3,352,181,171
421766,50,41,23,Oregon,Grant County,2016,4,376,179,197
421767,50,41,23,Oregon,Grant County,2016,5,258,141,117
421768,50,41,23,Oregon,Grant County,2016,6,309,163,146
421769,50,41,23,Oregon,Grant County,2016,7,383,192,191
421770,50,41,23,Oregon,Grant County,2016,8,343,181,162
421771,50,41,23,Oregon,Grant County,2016,9,354,172,182
421772,50,41,23,Oregon,Grant County,2016,10,350,157,193
421773,50,41,23,Oregon,Grant County,2016,11,442,223,219
421774,50,41,23,Oregon,Grant County,2016,12,573,269,304
421775,50,41,23,Oregon,Grant County,2016,13,666,330,336
421776,50,41,23,Oregon,Grant County,2016,14,638,325,313
421777,50,41,23,Oregon,Grant County,2016,15,516,272,244
421778,50,41,23,Oregon,Grant County,2016,16,382,187,195
421779,50,41,23,Oregon,Grant County,2016,17,262,144,118
421780,50,41,23,Oregon,Grant County,2016,18,260,111,149
421952,50,41,25,Oregon,Harney County,2016,0,7261,3648,3613
421953,50,41,25,Oregon,Harney County,2016,1,418,208,210
421954,50,41,25,Oregon,Harney County,2016,2,415,225,190
421955,50,41,25,Oregon,Harney County,2016,3,402,209,193
421956,50,41,25,Oregon,Harney County,2016,4,425,249,176
421957,50,41,25,Oregon,Harney County,2016,5,373,211,162
421958,50,41,25,Oregon,Harney County,2016,6,379,181,198
421959,50,41,25,Oregon,Harney County,2016,7,385,183,202
421960,50,41,25,Oregon,Harney County,2016,8,389,204,185
421961,50,41,25,Oregon,Harney County,2016,9,393,180,213
421962,50,41,25,Oregon,Harney County,2016,10,414,201,213
421963,50,41,25,Oregon,Harney County,2016,11,440,203,237
421964,50,41,25,Oregon,Harney County,2016,12,572,286,286
421965,50,41,25,Oregon,Harney County,2016,13,613,309,304
421966,50,41,25,Oregon,Harney County,2016,14,534,271,263
421967,50,41,25,Oregon,Harney County,2016,15,410,207,203
421968,50,41,25,Oregon,Harney County,2016,16,315,161,154
421969,50,41,25,Oregon,Harney County,2016,17,209,100,109
421970,50,41,25,Oregon,Harney County,2016,18,175,60,115
422142,50,41,27,Oregon,Hood River County,2016,0,23064,11514,11550
422143,50,41,27,Oregon,Hood River County,2016,1,1522,765,757
422144,50,41,27,Oregon,Hood River County,2016,2,1503,745,758
422145,50,41,27,Oregon,Hood River County,2016,3,1633,864,769
422146,50,41,27,Oregon,Hood River County,2016,4,1624,849,775
422147,50,41,27,Oregon,Hood River County,2016,5,1315,683,632
422148,50,41,27,Oregon,Hood River County,2016,6,1354,692,662
422149,50,41,27,Oregon,Hood River County,2016,7,1477,729,748
422150,50,41,27,Oregon,Hood River County,2016,8,1521,754,767
422151,50,41,27,Oregon,Hood River County,2016,9,1489,755,734
422152,50,41,27,Oregon,Hood River County,2016,10,1570,774,796
422153,50,41,27,Oregon,Hood River County,2016,11,1523,784,739
422154,50,41,27,Oregon,Hood River County,2016,12,1603,788,815
422155,50,41,27,Oregon,Hood River County,2016,13,1519,757,762
422156,50,41,27,Oregon,Hood River County,2016,14,1182,622,560
422157,50,41,27,Oregon,Hood River County,2016,15,781,370,411
422158,50,41,27,Oregon,Hood River County,2016,16,556,249,307
422159,50,41,27,Oregon,Hood River County,2016,17,385,178,207
422160,50,41,27,Oregon,Hood River County,2016,18,507,156,351
422332,50,41,29,Oregon,Jackson County,2016,0,214706,104895,109811
422333,50,41,29,Oregon,Jackson County,2016,1,12099,6254,5845
422334,50,41,29,Oregon,Jackson County,2016,2,12695,6459,6236
422335,50,41,29,Oregon,Jackson County,2016,3,12161,6173,5988
422336,50,41,29,Oregon,Jackson County,2016,4,12355,6220,6135
422337,50,41,29,Oregon,Jackson County,2016,5,11904,5936,5968
422338,50,41,29,Oregon,Jackson County,2016,6,13847,6917,6930
422339,50,41,29,Oregon,Jackson County,2016,7,13134,6598,6536
422340,50,41,29,Oregon,Jackson County,2016,8,12661,6235,6426
422341,50,41,29,Oregon,Jackson County,2016,9,11658,5842,5816
422342,50,41,29,Oregon,Jackson County,2016,10,12422,6253,6169
422343,50,41,29,Oregon,Jackson County,2016,11,13368,6500,6868
422344,50,41,29,Oregon,Jackson County,2016,12,15154,7191,7963
422345,50,41,29,Oregon,Jackson County,2016,13,16212,7630,8582
422346,50,41,29,Oregon,Jackson County,2016,14,15531,7441,8090
422347,50,41,29,Oregon,Jackson County,2016,15,11114,5282,5832
422348,50,41,29,Oregon,Jackson County,2016,16,7525,3542,3983
422349,50,41,29,Oregon,Jackson County,2016,17,5087,2235,2852
422350,50,41,29,Oregon,Jackson County,2016,18,5779,2187,3592
422522,50,41,31,Oregon,Jefferson County,2016,0,23119,11991,11128
422523,50,41,31,Oregon,Jefferson County,2016,1,1520,783,737
422524,50,41,31,Oregon,Jefferson County,2016,2,1551,823,728
422525,50,41,31,Oregon,Jefferson County,2016,3,1486,757,729
422526,50,41,31,Oregon,Jefferson County,2016,4,1409,688,721
422527,50,41,31,Oregon,Jefferson County,2016,5,1328,743,585
422528,50,41,31,Oregon,Jefferson County,2016,6,1509,839,670
422529,50,41,31,Oregon,Jefferson County,2016,7,1333,713,620
422530,50,41,31,Oregon,Jefferson County,2016,8,1257,687,570
422531,50,41,31,Oregon,Jefferson County,2016,9,1297,692,605
422532,50,41,31,Oregon,Jefferson County,2016,10,1384,736,648
422533,50,41,31,Oregon,Jefferson County,2016,11,1530,782,748
422534,50,41,31,Oregon,Jefferson County,2016,12,1589,804,785
422535,50,41,31,Oregon,Jefferson County,2016,13,1610,806,804
422536,50,41,31,Oregon,Jefferson County,2016,14,1566,773,793
422537,50,41,31,Oregon,Jefferson County,2016,15,1159,600,559
422538,50,41,31,Oregon,Jefferson County,2016,16,802,399,403
422539,50,41,31,Oregon,Jefferson County,2016,17,448,220,228
422540,50,41,31,Oregon,Jefferson County,2016,18,341,146,195
422712,50,41,33,Oregon,Josephine County,2016,0,85338,41664,43674
422713,50,41,33,Oregon,Josephine County,2016,1,4329,2218,2111
422714,50,41,33,Oregon,Josephine County,2016,2,4696,2413,2283
422715,50,41,33,Oregon,Josephine County,2016,3,4717,2430,2287
422716,50,41,33,Oregon,Josephine County,2016,4,4587,2419,2168
422717,50,41,33,Oregon,Josephine County,2016,5,4105,2157,1948
422718,50,41,33,Oregon,Josephine County,2016,6,4514,2310,2204
422719,50,41,33,Oregon,Josephine County,2016,7,4296,2138,2158
422720,50,41,33,Oregon,Josephine County,2016,8,4499,2239,2260
422721,50,41,33,Oregon,Josephine County,2016,9,4231,2115,2116
422722,50,41,33,Oregon,Josephine County,2016,10,4709,2252,2457
422723,50,41,33,Oregon,Josephine County,2016,11,5503,2643,2860
422724,50,41,33,Oregon,Josephine County,2016,12,6651,3140,3511
422725,50,41,33,Oregon,Josephine County,2016,13,6893,3160,3733
422726,50,41,33,Oregon,Josephine County,2016,14,7149,3439,3710
422727,50,41,33,Oregon,Josephine County,2016,15,5442,2586,2856
